gameID,tm,oppTm,wol,loc,ga,gf,fowP,foL,foW,pkPctg,ppPctg,sf,sa,satp,ozf,dzf,spsv,hit,bks,tka,gva
2015021167,PIT,NYI,1,0,0,5,34.72,47,25,100.0,66.66,33,24,44.74,17,20,109.09,11,15,10,7
2015021169,DAL,LAK,1,0,2,3,45.33,41,34,100.0,33.33,39,26,55.67,23,20,101.49,29,11,4,6
2015021168,PHI,OTT,1,1,2,3,48.0,26,24,0.0,75.0,36,35,50.96,9,16,96.77,20,14,10,9
2015021162,MIN,DET,0,0,3,2,41.5,31,22,50.0,0.0,22,29,46.15,18,14,101.3,22,9,1,6
2015021162,DET,MIN,1,1,2,3,58.49,22,31,100.0,50.0,29,22,53.85,14,18,98.7,18,8,6,7
2015021163,BOS,STL,1,0,5,6,43.05,41,31,100.0,50.0,28,30,45.68,15,12,105.05,29,14,5,1
2015021164,WPG,CHI,0,1,5,4,51.66,29,31,66.66,0.0,32,27,60.22,19,12,97.62,23,15,9,9
2015021165,COL,WSH,0,1,4,2,59.25,22,32,66.66,33.33,19,47,30.93,11,17,101.41,10,20,5,5
2015021165,WSH,COL,1,0,2,4,40.74,32,22,66.66,33.33,47,19,69.07,17,11,98.59,22,8,13,3
2015021166,VAN,ANA,1,0,2,3,47.45,31,28,100.0,0.0,28,36,51.58,15,16,104.4,24,8,5,11
2015021166,ANA,VAN,0,1,3,2,52.54,28,31,100.0,0.0,36,28,48.42,16,15,95.6,30,13,5,14
2015021164,CHI,WPG,1,0,4,5,48.33,31,29,100.0,33.33,27,32,39.78,12,19,102.38,13,19,8,12
2015021163,STL,BOS,0,1,6,5,56.94,31,41,50.0,0.0,30,28,54.32,12,15,94.95,21,10,6,6
2015021156,MTL,TBL,1,0,0,3,43.75,36,28,100.0,0.0,24,26,47.56,13,17,110.0,23,18,6,3
2015021159,DAL,ARI,1,1,1,4,50.0,29,29,100.0,33.33,33,32,55.56,14,18,107.59,20,11,6,15
2015021160,CGY,LAK,0,0,3,0,51.02,24,25,66.66,0.0,21,29,38.04,8,15,92.31,28,14,3,9
2015021160,LAK,CGY,1,1,0,3,48.97,25,24,100.0,33.33,29,21,61.96,15,8,107.69,29,8,1,9
2015021156,TBL,MTL,0,1,3,0,56.25,28,36,100.0,0.0,26,24,52.44,17,13,90.0,25,11,3,13
2015021157,NJD,FLA,0,0,3,2,38.18,34,21,100.0,16.66,25,40,34.78,9,16,90.0,21,16,5,6
2015021159,ARI,DAL,0,0,4,1,50.0,29,29,66.66,0.0,32,33,44.44,18,14,92.42,26,13,4,7
2015021161,VAN,SJS,1,0,2,4,45.31,35,29,75.0,0.0,26,34,46.34,11,19,116.15,17,13,5,22
2015021161,SJS,VAN,0,1,4,2,54.68,29,35,100.0,25.0,34,26,53.66,19,11,83.85,30,18,7,31
2015021157,FLA,NJD,1,1,2,3,61.81,21,34,83.33,0.0,40,25,65.22,16,9,110.0,17,5,5,12
2015021155,NYR,CAR,0,0,4,3,43.63,31,24,50.0,33.33,27,28,47.73,7,15,96.59,32,10,3,6
2015021154,NSH,PIT,0,0,5,2,43.39,30,23,50.0,0.0,24,41,45.57,10,15,103.33,39,10,4,2
2015021155,CAR,NYR,1,1,3,4,56.36,24,31,66.66,50.0,28,27,52.27,15,7,103.41,20,12,7,7
2015021152,TOR,BUF,0,0,4,1,40.0,39,26,75.0,0.0,26,37,48.1,16,13,98.89,14,8,0,4
2015021153,CBJ,NYI,0,0,4,3,45.45,30,25,50.0,33.33,24,27,52.22,12,13,96.96,28,12,10,9
2015021158,OTT,MIN,1,0,2,3,45.83,26,22,100.0,0.0,22,25,53.09,13,16,104.29,14,9,5,6
2015021153,NYI,CBJ,1,1,3,4,54.54,25,30,66.66,50.0,27,24,47.78,13,12,103.04,20,26,11,15
2015021158,MIN,OTT,0,1,3,2,54.16,22,26,100.0,0.0,25,22,46.91,16,13,95.71,13,12,5,13
2015021152,BUF,TOR,1,1,1,4,60.0,26,39,100.0,25.0,37,26,51.9,13,16,101.11,18,22,5,7
2015021154,PIT,NSH,1,1,2,5,56.6,23,30,100.0,50.0,41,24,54.43,15,10,96.67,25,20,9,3
2015021150,PHI,WSH,1,1,1,1,59.42,28,41,66.66,33.33,34,30,49.49,18,14,100.0,34,23,10,12
2015021150,WSH,PHI,0,0,1,1,40.57,41,28,66.66,33.33,30,34,50.51,14,18,100.0,30,25,6,7
2015021151,CGY,ANA,0,0,8,3,39.68,38,25,66.66,33.33,26,27,55.79,19,7,75.37,20,13,5,12
2015021151,ANA,CGY,1,1,3,8,60.31,25,38,66.66,33.33,27,26,44.21,7,19,124.63,15,18,5,10
2015021149,WPG,OTT,0,1,2,1,46.51,23,20,100.0,0.0,21,19,54.43,14,10,89.88,36,17,5,21
2015021149,OTT,WPG,1,0,1,2,53.48,20,23,100.0,0.0,19,21,45.57,10,14,110.12,20,17,9,13
2015021145,COL,STL,0,0,3,1,37.28,37,22,33.33,0.0,21,27,41.67,19,18,101.91,20,14,4,3
2015021147,DAL,NSH,1,1,2,5,49.23,33,32,66.66,0.0,25,30,40.48,12,16,115.0,16,17,9,9
2015021147,NSH,DAL,0,0,5,2,50.76,32,33,100.0,33.33,30,25,59.52,16,12,85.0,27,16,2,7
2015021144,TOR,FLA,1,0,2,5,46.66,32,28,100.0,75.0,29,34,37.31,16,14,92.86,10,4,12,5
2015021143,MTL,DET,1,1,3,4,35.38,42,23,40.0,25.0,27,42,42.55,12,19,112.5,16,27,6,16
2015021143,DET,MTL,0,0,4,3,64.61,23,42,75.0,60.0,42,27,57.45,19,12,87.5,17,7,6,4
2015021144,FLA,TOR,0,1,5,2,53.33,28,32,25.0,0.0,34,29,62.69,14,16,107.14,14,7,9,18
2015021145,STL,COL,1,1,1,3,62.71,22,37,100.0,66.66,27,21,58.33,18,19,98.09,28,14,10,4
2015021146,CHI,MIN,0,0,4,1,32.55,29,14,100.0,0.0,19,18,60.26,8,12,70.0,11,13,0,3
2015021142,BUF,PIT,0,0,4,4,43.24,42,32,100.0,66.66,30,46,30.68,17,20,93.75,39,22,6,3
2015021148,VAN,SJS,0,1,4,1,40.62,38,26,75.0,0.0,24,31,56.76,20,8,90.91,20,5,5,12
2015021148,SJS,VAN,1,0,1,4,59.37,26,38,100.0,25.0,31,24,43.24,8,20,109.09,15,14,5,9
2015021141,CAR,NYI,0,0,1,1,54.54,25,30,66.66,0.0,27,31,45.35,13,20,104.76,16,17,12,9
2015021142,PIT,BUF,1,1,4,4,56.75,32,42,33.33,0.0,46,30,69.32,20,17,106.25,24,11,8,8
2015021146,MIN,CHI,1,1,1,4,67.44,14,29,100.0,0.0,18,19,39.74,12,8,130.0,15,24,6,3
2015021140,NJD,BOS,1,1,1,2,49.18,31,30,100.0,40.0,15,40,28.77,7,24,97.06,23,11,2,7
2015021141,NYI,CAR,1,1,1,1,45.45,30,25,100.0,33.33,31,27,54.65,20,13,95.24,17,13,8,15
2015021140,BOS,NJD,0,0,2,1,50.81,30,31,60.0,0.0,40,15,71.23,24,7,102.94,14,10,0,3
2015021134,DET,BUF,1,1,2,3,54.09,28,33,100.0,20.0,29,20,62.9,11,7,93.65,10,17,12,6
2015021134,BUF,DET,0,0,3,2,45.9,33,28,80.0,0.0,20,29,37.1,7,11,106.35,23,11,5,8
2015021135,TOR,TBL,0,0,3,0,51.92,25,27,100.0,0.0,34,18,57.14,20,6,81.25,22,7,8,6
2015021135,TBL,TOR,1,1,0,3,48.07,27,25,100.0,0.0,18,34,42.86,6,20,118.75,31,14,5,10
2015021139,SJS,LAK,1,1,2,5,60.78,20,31,66.66,50.0,31,32,40.95,9,15,108.3,46,28,18,29
2015021137,EDM,ANA,0,1,2,1,56.89,25,33,100.0,0.0,28,25,59.49,20,13,94.23,30,9,9,13
2015021133,CBJ,WSH,0,0,4,1,45.0,33,27,80.0,0.0,22,40,43.96,16,17,98.51,18,17,7,6
2015021139,LAK,SJS,0,0,5,2,39.21,31,20,50.0,33.33,32,31,59.05,15,9,91.7,44,17,6,17
2015021136,COL,NSH,1,0,3,4,56.89,25,33,100.0,0.0,27,35,43.48,10,24,106.68,21,19,6,7
2015021132,PHI,WPG,1,1,2,3,66.66,19,38,0.0,0.0,32,28,52.17,15,16,100.0,19,19,8,10
2015021138,CGY,ARI,1,0,2,5,40.62,38,26,50.0,66.66,21,24,51.19,12,18,111.11,30,13,3,3
2015021133,WSH,CBJ,1,1,1,4,55.0,27,33,100.0,20.0,40,22,56.04,17,16,101.49,15,17,6,7
2015021137,ANA,EDM,1,0,1,2,43.1,33,25,100.0,0.0,25,28,40.51,13,20,105.77,32,22,15,16
2015021132,WPG,PHI,0,0,3,2,33.33,38,19,100.0,0.0,28,32,47.83,16,15,100.0,40,23,9,11
2015021138,ARI,CGY,0,1,5,2,59.37,26,38,33.33,50.0,24,21,48.81,18,12,88.89,27,15,5,5
2015021136,NSH,COL,0,1,4,3,43.1,33,25,100.0,0.0,35,27,56.52,24,10,93.32,21,9,5,9
2015021130,NYR,PIT,0,1,3,2,46.26,36,31,100.0,0.0,27,32,45.04,19,21,101.56,26,26,5,19
2015021130,PIT,NYR,1,0,2,3,53.73,31,36,100.0,0.0,32,27,54.96,21,19,98.44,23,24,13,12
2015021129,NJD,CAR,0,0,3,2,44.0,28,22,80.0,0.0,25,23,60.87,14,11,101.4,33,8,7,2
2015021129,CAR,NJD,1,1,2,3,56.0,22,28,100.0,20.0,23,25,39.13,11,14,98.6,27,14,10,7
2015021131,VAN,CHI,0,1,3,2,41.37,34,24,100.0,0.0,28,32,50.53,20,15,97.66,19,12,8,9
2015021131,CHI,VAN,1,0,2,3,58.62,24,34,100.0,0.0,32,28,49.47,15,20,102.34,5,19,3,9
2015021126,CHI,CGY,1,0,1,4,48.14,28,26,100.0,0.0,27,32,48.86,17,12,105.24,6,13,9,9
2015021126,CGY,CHI,0,1,4,1,51.85,26,28,100.0,0.0,32,27,51.14,12,17,94.76,18,12,9,13
2015021124,NYI,CAR,1,0,3,4,39.62,32,21,100.0,0.0,31,36,42.99,10,19,101.43,30,23,10,8
2015021128,LAK,EDM,1,1,4,6,44.82,32,26,75.0,0.0,33,29,61.7,22,8,101.33,31,11,3,13
2015021119,TOR,BOS,0,1,3,1,55.38,29,36,50.0,0.0,26,33,50.53,18,18,105.56,26,13,14,11
2015021123,STL,WSH,1,0,0,4,56.81,19,25,100.0,0.0,29,32,47.62,10,15,111.11,28,22,9,6
2015021125,NSH,CBJ,1,1,1,5,35.0,39,21,100.0,33.33,48,19,67.35,27,8,103.96,16,8,6,11
2015021122,TBL,FLA,0,1,5,2,47.36,30,27,75.0,40.0,35,27,52.7,11,16,85.0,22,11,4,12
2015021123,WSH,STL,0,1,4,0,43.18,25,19,0.0,0.0,32,29,52.38,15,10,88.89,14,14,4,13
2015021121,ANA,OTT,1,0,3,4,44.64,31,25,100.0,33.33,39,33,61.45,12,9,94.4,35,8,4,17
2015021120,NYR,MTL,1,0,2,5,43.13,29,22,100.0,66.66,23,26,55.13,12,10,107.65,25,14,6,9
2015021124,CAR,NYI,0,1,4,3,60.37,21,32,100.0,0.0,36,31,57.01,19,10,98.57,26,9,11,9
2015021128,EDM,LAK,0,0,6,4,55.17,26,32,100.0,25.0,29,33,38.3,8,22,98.67,35,10,1,9
2015021125,CBJ,NSH,0,0,5,1,65.0,21,39,66.66,0.0,19,48,32.65,8,27,96.04,26,13,8,11
2015021122,FLA,TBL,1,0,2,5,52.63,27,30,60.0,25.0,27,35,47.3,16,11,115.0,22,14,5,8
2015021119,BOS,TOR,1,0,1,3,44.61,36,29,100.0,50.0,33,26,49.47,18,18,94.44,43,20,15,12
2015021121,OTT,ANA,0,1,4,3,55.35,25,31,66.66,0.0,33,39,38.55,9,12,105.6,28,12,9,10
2015021127,ARI,PHI,1,1,1,2,58.06,26,36,80.0,33.33,17,35,39.74,6,23,106.67,25,11,3,5
2015021120,MTL,NYR,0,1,5,2,56.86,22,29,33.33,0.0,26,23,44.87,10,12,92.35,32,17,5,20
2015021127,PHI,ARI,0,0,2,1,41.93,36,26,66.66,20.0,35,17,60.26,23,6,93.33,17,16,5,4
2015021115,DET,PIT,0,1,7,2,52.3,31,34,60.0,50.0,23,41,40.26,13,12,89.43,28,10,2,12
2015021115,PIT,DET,1,0,2,7,47.69,34,31,50.0,40.0,41,23,59.74,12,13,110.57,15,5,3,7
2015021118,DAL,SJS,1,0,2,4,52.45,29,32,100.0,33.33,17,36,28.92,5,11,105.45,22,20,10,15
2015021116,BUF,WPG,1,1,2,3,56.0,22,28,100.0,0.0,29,19,58.43,25,7,101.97,27,9,12,2
2015021117,COL,MIN,0,1,4,0,48.43,33,31,80.0,0.0,29,35,56.98,19,10,90.0,32,18,7,4
2015021116,WPG,BUF,0,0,3,2,44.0,28,22,100.0,0.0,19,29,41.57,7,25,98.03,24,16,7,3
2015021117,MIN,COL,1,0,0,4,51.56,31,33,100.0,20.0,35,29,43.02,10,19,110.0,13,13,15,2
2015021118,SJS,DAL,0,1,4,2,47.54,32,29,66.66,0.0,36,17,71.08,11,5,94.55,29,8,15,15
2015021113,TBL,NYI,1,1,4,7,54.05,34,40,100.0,0.0,42,31,61.96,19,13,98.09,20,15,6,15
2015021113,NYI,TBL,0,0,7,4,45.94,40,34,100.0,0.0,31,42,38.04,13,19,101.91,26,16,6,11
2015021112,NJD,WSH,0,1,1,0,38.46,32,20,100.0,0.0,22,26,40.0,7,15,100.0,24,12,5,2
2015021114,VAN,STL,0,0,4,0,56.14,25,32,100.0,0.0,15,37,35.63,16,16,90.63,14,10,6,3
2015021114,STL,VAN,1,1,0,4,43.85,32,25,100.0,0.0,37,15,64.37,16,16,109.38,35,8,8,4
2015021112,WSH,NJD,1,0,0,1,61.53,20,32,100.0,0.0,26,22,60.0,15,7,100.0,23,8,1,4
2015021105,DET,MTL,1,1,3,4,50.76,32,33,100.0,25.0,40,29,61.11,26,10,97.38,22,7,9,8
2015021105,MTL,DET,0,0,4,3,49.23,33,32,75.0,0.0,29,40,38.89,10,26,102.63,25,12,2,6
2015021111,EDM,SJS,1,0,3,6,44.82,32,26,50.0,0.0,22,26,50.55,12,13,118.81,26,14,8,14
2015021111,SJS,EDM,0,1,6,3,55.17,26,32,100.0,50.0,26,22,49.45,13,12,81.19,27,20,12,36
2015021104,TOR,ANA,1,1,5,6,51.66,29,31,50.0,60.0,26,38,49.44,17,12,102.11,20,10,5,8
2015021104,ANA,TOR,0,0,6,5,48.33,31,29,40.0,50.0,38,26,50.56,12,17,97.89,43,10,7,5
2015021103,CAR,CBJ,1,0,2,3,39.43,43,28,100.0,0.0,24,44,33.33,13,25,110.0,14,19,2,3
2015021109,COL,PHI,0,1,4,2,58.92,23,33,100.0,0.0,34,44,43.24,18,18,98.78,25,20,8,3
2015021110,ARI,DAL,1,1,1,3,62.9,23,39,100.0,0.0,30,38,47.22,16,13,105.58,16,15,5,3
2015021110,DAL,ARI,0,0,3,1,37.09,39,23,100.0,0.0,38,30,52.78,13,16,94.43,25,26,4,3
2015021107,MIN,CGY,1,1,2,6,52.38,30,33,80.0,60.0,29,33,38.27,21,10,108.69,9,23,11,1
2015021106,VAN,NSH,0,0,2,2,49.09,28,27,100.0,50.0,25,32,47.66,12,22,96.22,29,14,9,9
2015021108,LAK,WPG,0,0,4,1,63.79,21,37,100.0,33.33,34,24,62.24,14,12,85.0,21,14,2,5
2015021102,NJD,PIT,1,0,0,3,36.36,35,20,100.0,33.33,24,39,31.76,9,23,110.53,35,18,4,0
2015021103,CBJ,CAR,0,1,3,2,60.56,28,43,100.0,0.0,44,24,66.67,25,13,90.0,18,11,3,7
2015021106,NSH,VAN,1,1,2,2,50.9,27,28,50.0,0.0,32,25,52.34,22,12,103.78,26,22,3,11
2015021108,WPG,LAK,1,1,1,4,36.2,37,21,66.66,0.0,24,34,37.76,12,14,115.0,25,25,7,14
2015021107,CGY,MIN,0,0,6,2,47.61,33,30,40.0,20.0,33,29,61.73,10,21,91.31,14,6,4,2
2015021101,BOS,FLA,0,1,4,1,47.43,41,37,100.0,0.0,35,36,48.68,27,15,95.7,19,11,6,15
2015021102,PIT,NJD,0,1,3,0,63.63,20,35,66.66,0.0,39,24,68.24,23,9,89.47,35,8,2,8
2015021109,PHI,COL,1,0,2,4,41.07,33,23,100.0,0.0,44,34,56.76,18,18,101.22,10,18,4,1
2015021101,FLA,BOS,1,0,1,4,52.56,37,41,100.0,0.0,36,35,51.32,15,27,104.3,19,15,5,1
2015021100,NYR,BOS,1,1,2,5,37.31,42,25,100.0,33.33,24,41,28.74,13,17,110.61,27,18,14,13
2015021100,BOS,NYR,0,0,5,2,62.68,25,42,66.66,0.0,41,24,71.26,17,13,89.39,30,9,7,11
2015021099,OTT,NYI,0,0,3,1,52.54,28,31,100.0,0.0,23,23,44.12,16,18,90.97,18,14,11,6
2015021099,NYI,OTT,1,1,1,3,47.45,31,28,100.0,0.0,23,23,55.88,18,16,109.03,12,13,9,14
2015021094,LAK,MIN,0,0,2,1,46.03,34,29,80.0,0.0,39,18,69.62,21,13,95.54,13,9,2,4
2015021091,ANA,MTL,0,0,4,3,62.06,22,36,100.0,0.0,35,23,57.14,15,17,92.16,38,17,4,7
2015021093,TBL,DET,1,1,2,6,42.85,32,24,0.0,25.0,34,25,45.57,12,15,114.88,14,14,5,9
2015021096,DAL,CHI,1,0,2,6,44.06,33,26,100.0,33.33,33,32,36.96,5,19,105.35,28,26,9,8
2015021092,WSH,OTT,1,0,2,4,49.18,31,30,100.0,50.0,22,30,46.15,9,19,106.76,36,18,9,9
2015021094,MIN,LAK,1,1,1,2,53.96,29,34,100.0,20.0,18,39,30.38,13,21,104.46,13,19,6,6
2015021093,DET,TBL,0,0,6,2,57.14,24,32,75.0,100.0,25,34,54.43,15,12,85.12,26,3,5,6
2015021091,MTL,ANA,1,1,3,4,37.93,36,22,100.0,0.0,23,35,42.86,17,15,107.84,30,24,4,16
2015021092,OTT,WSH,0,1,4,2,50.81,30,31,50.0,0.0,30,22,53.85,19,9,93.24,28,11,11,15
2015021096,CHI,DAL,0,1,6,2,55.93,26,33,66.66,0.0,32,33,63.04,19,5,94.65,29,9,5,10
2015021098,STL,SJS,1,0,0,1,42.59,31,23,100.0,0.0,24,37,43.9,12,14,105.26,28,14,3,8
2015021098,SJS,STL,0,1,1,0,57.4,23,31,100.0,0.0,37,24,56.1,14,12,94.74,29,13,8,19
2015021089,CAR,BUF,0,1,3,2,59.64,23,34,100.0,0.0,27,25,50.6,15,15,93.4,18,19,11,7
2015021090,CBJ,PHI,1,1,2,2,50.0,37,37,80.0,0.0,53,33,55.67,17,19,98.1,23,16,7,8
2015021090,PHI,CBJ,0,0,2,2,50.0,37,37,100.0,20.0,33,53,44.33,19,17,101.9,12,18,1,3
2015021097,ARI,EDM,1,1,2,4,58.73,26,37,50.0,33.33,31,29,48.11,19,22,107.69,30,20,4,4
2015021089,BUF,CAR,1,0,2,3,40.35,34,23,100.0,0.0,25,27,49.4,15,15,106.6,25,10,10,2
2015021095,WPG,VAN,1,1,0,2,59.57,19,28,100.0,0.0,49,28,63.54,11,14,102.44,19,10,9,7
2015021097,EDM,ARI,0,0,4,2,41.26,37,26,66.66,50.0,29,31,51.89,22,19,92.31,21,17,1,0
2015021095,VAN,WPG,0,0,2,0,40.42,28,19,100.0,0.0,28,49,36.46,14,11,97.56,17,11,7,5
2015021087,CGY,TOR,0,0,5,2,56.71,29,38,100.0,0.0,25,26,43.9,21,12,89.77,32,23,9,9
2015021085,PHI,NYI,1,0,1,4,54.0,23,27,100.0,0.0,27,24,47.3,11,13,103.27,24,18,11,9
2015021085,NYI,PHI,0,1,4,1,46.0,27,23,100.0,0.0,24,27,52.7,13,11,96.73,27,15,4,14
2015021087,TOR,CGY,1,1,2,5,43.28,38,29,100.0,0.0,26,25,56.1,12,21,110.23,10,13,14,7
2015021086,NYR,FLA,1,1,2,4,62.5,21,35,0.0,50.0,32,27,49.4,10,18,103.24,17,15,13,16
2015021088,NSH,LAK,1,1,2,5,53.33,28,32,100.0,50.0,30,30,45.78,13,16,103.67,29,17,6,6
2015021088,LAK,NSH,0,0,5,2,46.66,32,28,50.0,0.0,30,30,54.22,16,13,96.33,38,4,4,3
2015021086,FLA,NYR,0,0,4,2,37.5,35,21,50.0,100.0,27,32,50.6,18,10,96.76,19,11,5,7
2015021082,CHI,MIN,0,1,2,2,45.2,40,33,100.0,0.0,31,34,53.13,23,14,98.81,28,21,4,6
2015021083,COL,EDM,1,0,2,3,52.83,25,28,100.0,50.0,25,28,53.49,10,15,104.97,17,19,9,9
2015021082,MIN,CHI,1,0,2,2,54.79,33,40,100.0,0.0,34,31,46.88,14,23,101.19,29,13,1,7
2015021083,EDM,COL,0,1,3,2,47.16,28,25,50.0,0.0,28,25,46.51,15,10,95.03,30,15,8,16
2015021084,ARI,SJS,0,0,3,0,59.67,25,37,60.0,0.0,25,36,39.74,10,11,96.0,13,16,3,4
2015021081,MTL,CGY,0,1,4,1,59.32,24,35,66.66,0.0,22,35,51.76,21,12,95.85,33,17,3,9
2015021081,CGY,MTL,1,0,1,4,40.67,35,24,100.0,33.33,35,22,48.24,12,21,104.15,46,16,7,18
2015021084,SJS,ARI,1,1,0,3,40.32,37,25,100.0,40.0,36,25,60.26,11,10,104.0,19,18,12,13
2015021080,PIT,WSH,1,1,2,6,45.16,34,28,100.0,14.28,31,18,52.11,12,10,111.67,32,15,4,11
2015021080,WSH,PIT,0,0,6,2,54.83,28,34,85.71,0.0,18,31,47.89,10,12,88.33,34,10,1,2
2015021079,CBJ,NJD,0,0,2,1,52.38,30,33,100.0,0.0,28,22,50.0,17,13,92.76,11,11,13,5
2015021079,NJD,CBJ,1,1,1,2,47.61,33,30,100.0,0.0,22,28,50.0,13,17,107.24,12,9,1,6
2015021078,ANA,WPG,1,0,2,3,58.73,26,37,100.0,50.0,33,29,48.65,15,16,95.67,22,11,4,14
2015021078,WPG,ANA,0,1,3,2,41.26,37,26,50.0,0.0,29,33,51.35,16,15,104.33,30,9,11,10
2015021077,LAK,BOS,1,1,1,2,38.0,31,19,100.0,0.0,20,28,53.75,15,6,103.39,29,17,5,9
2015021077,BOS,LAK,0,0,2,1,62.0,19,31,100.0,0.0,28,20,46.25,6,15,96.61,45,8,1,8
2015021075,VAN,STL,0,1,3,0,42.02,40,29,75.0,0.0,19,50,34.0,19,21,97.5,30,20,8,9
2015021071,OTT,MTL,1,1,0,5,47.36,30,27,100.0,0.0,44,30,51.38,13,18,102.78,46,23,4,10
2015021076,TBL,ARI,1,0,0,2,49.18,31,30,100.0,0.0,36,32,59.04,13,15,103.57,17,11,2,4
2015021070,TOR,BUF,1,1,1,4,50.0,28,28,100.0,0.0,31,21,60.87,13,15,105.66,19,12,10,10
2015021072,DET,FLA,1,0,3,5,45.45,36,30,100.0,66.66,30,26,46.58,15,15,93.73,14,9,5,10
2015021071,MTL,OTT,0,0,5,0,52.63,27,30,100.0,0.0,30,44,48.62,18,13,97.22,32,16,5,13
2015021074,NYI,DAL,0,0,3,0,43.75,27,21,100.0,0.0,27,36,49.17,15,9,92.31,19,19,4,12
2015021073,NJD,CBJ,0,0,6,3,42.85,44,33,75.0,50.0,30,34,43.69,14,27,87.33,13,16,3,0
2015021076,ARI,TBL,0,1,2,0,50.81,30,31,100.0,0.0,32,36,40.96,15,13,96.43,24,17,3,5
2015021072,FLA,DET,0,1,5,3,54.54,30,36,33.33,0.0,26,30,53.42,15,15,106.27,18,5,6,14
2015021073,CBJ,NJD,1,1,3,6,57.14,33,44,50.0,25.0,34,30,56.31,27,14,112.67,17,14,2,4
2015021075,STL,VAN,1,0,0,3,57.97,29,40,100.0,25.0,50,19,66.0,21,19,102.5,10,16,6,2
2015021070,BUF,TOR,0,0,4,1,50.0,28,28,100.0,0.0,21,31,39.13,15,13,94.34,42,13,1,1
2015021074,DAL,NYI,1,1,0,3,56.25,21,27,100.0,0.0,36,27,50.83,9,15,107.69,30,26,10,13
2015021069,SJS,NYR,1,1,1,4,42.85,36,27,100.0,33.33,52,26,58.82,22,16,102.12,24,17,7,15
2015021067,PIT,PHI,1,0,1,4,34.84,43,23,100.0,0.0,35,17,60.82,18,16,103.57,25,17,9,11
2015021068,CAR,MIN,0,0,2,2,47.27,29,26,100.0,0.0,33,32,44.58,11,17,101.43,16,12,11,4
2015021068,MIN,CAR,1,1,2,2,52.72,26,29,100.0,0.0,32,33,55.42,17,11,98.57,12,8,8,5
2015021069,NYR,SJS,0,0,4,1,57.14,27,36,66.66,0.0,26,52,41.18,16,22,97.88,19,18,8,15
2015021067,PHI,PIT,0,1,4,1,65.15,23,43,100.0,0.0,17,35,39.18,16,18,96.43,35,19,6,17
2015021064,CGY,COL,0,1,3,3,58.62,24,34,100.0,0.0,33,28,54.74,16,14,91.13,20,11,10,11
2015021066,ANA,BOS,1,1,0,4,53.19,22,25,100.0,0.0,26,38,41.75,7,20,113.64,29,16,2,10
2015021061,BUF,OTT,1,1,1,3,59.64,23,34,100.0,33.33,34,33,50.49,15,14,100.25,13,13,5,6
2015021062,WSH,NSH,1,1,1,4,58.62,24,34,66.66,0.0,29,21,43.96,13,16,116.67,25,24,7,10
2015021066,BOS,ANA,0,0,4,0,46.8,25,22,100.0,0.0,38,26,58.25,20,7,86.36,33,12,3,11
2015021062,NSH,WSH,0,0,4,1,41.37,34,24,100.0,33.33,21,29,56.04,16,13,83.33,23,16,10,6
2015021061,OTT,BUF,0,0,3,1,40.35,34,23,66.66,0.0,33,34,49.51,14,15,99.75,12,16,1,5
2015021065,EDM,VAN,1,1,0,2,55.55,24,30,100.0,0.0,25,40,38.18,7,19,109.52,26,26,9,13
2015021064,COL,CGY,1,0,3,3,41.37,34,24,100.0,0.0,28,33,45.26,14,16,108.87,17,24,8,11
2015021063,CHI,WPG,1,0,0,4,55.35,25,31,100.0,0.0,36,28,59.79,19,12,111.43,15,12,2,13
2015021065,VAN,EDM,0,0,2,0,44.44,30,24,100.0,0.0,40,25,61.82,19,7,90.48,21,13,3,12
2015021063,WPG,CHI,0,1,4,0,44.64,31,25,100.0,0.0,28,36,40.21,12,19,88.57,21,13,6,12
2015021060,NYR,LAK,0,0,4,3,43.1,33,25,100.0,0.0,26,37,38.71,16,18,98.7,26,15,3,12
2015021060,LAK,NYR,1,1,3,4,56.89,25,33,100.0,0.0,37,26,61.29,18,16,101.3,31,9,4,12
2015021058,DAL,TBL,1,1,3,4,52.63,27,30,0.0,0.0,33,20,54.55,15,11,99.57,29,20,8,11
2015021056,TOR,FLA,0,1,4,1,57.14,27,36,75.0,0.0,33,32,53.21,18,18,99.57,20,14,11,4
2015021058,TBL,DAL,0,0,4,3,47.36,30,27,100.0,100.0,20,33,45.45,11,15,100.43,28,10,6,7
2015021056,FLA,TOR,1,0,1,4,42.85,36,27,100.0,25.0,32,33,46.79,18,18,100.43,9,23,13,11
2015021055,DET,CBJ,1,0,1,3,52.54,28,31,66.66,0.0,22,28,47.5,12,19,115.79,15,18,5,4
2015021054,PIT,CAR,1,1,2,4,53.96,29,34,100.0,0.0,48,33,64.77,13,10,102.31,24,7,3,11
2015021059,SJS,ARI,0,0,3,1,41.17,30,21,50.0,0.0,28,22,56.57,12,14,94.35,11,16,1,2
2015021057,NYI,NSH,0,0,4,2,54.09,28,33,0.0,0.0,22,32,41.35,21,21,102.42,19,13,8,9
2015021053,NJD,MIN,1,1,4,7,41.53,38,27,33.33,0.0,25,32,47.37,17,10,122.43,12,8,2,7
2015021054,CAR,PIT,0,0,4,2,46.03,34,29,100.0,0.0,33,48,35.23,10,13,97.69,26,14,6,1
2015021059,ARI,SJS,1,1,1,3,58.82,21,30,100.0,50.0,22,28,43.43,14,12,105.65,19,20,3,2
